0.14074,-0.0779273,0.517512,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.114467,-0.206682,0.529716,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.072742,0.000496217,0.164223,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.117209,-0.143845,0.592385,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.0671997,0.00091513,0.176189,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.00554803,0.00356494,0.15667,0.00391954,0.186893,0.0420555,0.981472,500,-0.0122656,-0.0255964,-0.0460237
-0.120172,-0.148703,0.4769,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.164167,-0.155975,0.373872,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0623207,0.00588934,0.134675,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.111421,-0.161589,0.573598,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.113988,-0.18533,0.58154,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.110364,-0.101134,0.598617,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0613065,0.0051624,0.13668,0.00388402,-0.000988758,0.00178544,0.99999,130,-0.00134195,-0.0356347,-0.0123568
-0.0258837,0.00752789,0.138904,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.127002,-0.129744,0.344823,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0175387,0.000966528,0.168276,0.00460675,-0.000415022,0.00029369,0.999989,161,-0.00244891,-0.0301231,-0.0132044
0.0566913,0.00337119,0.156618,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0300264,0.00656022,0.14133,0.00388402,-0.000988758,0.00178544,0.99999,130,-0.00134195,-0.0356347,-0.0123568
-0.0481417,0.00871305,0.13538,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.0264485,0.00792598,0.141003,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.115737,-0.150647,0.444201,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0407674,-0.00115359,0.176429,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0370233,-0.0517533,0.389976,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0107595,0.00561107,0.141862,0,0,0,1,46,0,0,0
0.0725542,0.00288272,0.152213,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0511926,-0.0516233,0.399104,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.00557029,-0.00140426,0.175767,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.139402,-0.137958,0.320489,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0537187,0.0019483,0.162558,0.00460675,-0.000415022,0.00029369,0.999989,161,-0.00244891,-0.0301231,-0.0132044
-0.114625,-0.178775,0.535007,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.128302,-0.135799,0.363409,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0486765,-0.00109942,0.175917,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.118262,-0.179396,0.503672,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0680412,0.00816649,0.136353,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0343762,0.000220776,0.174263,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.111256,-0.121238,0.58318,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.137643,-0.0551608,0.422623,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.114294,-0.143874,0.591627,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.116476,-0.157508,0.473801,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.125487,-0.16487,0.491519,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.136581,-0.194954,0.537536,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0651585,-0.0503524,0.387022,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0699035,-0.0800414,0.595914,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0747198,0.00166167,0.169023,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0521165,0.00694415,0.135768,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0813981,-0.00141282,0.18353,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.107489,-0.0929534,0.54185,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0127312,0.0151516,0.117987,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.00843075,0.00491691,0.154885,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0190872,-0.000181895,0.176704,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0402843,-0.00117124,0.169874,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.053702,0.00842853,0.133622,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0082507,0.00515081,0.15559,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.00619846,0.000432923,0.167775,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0116911,0.0107997,0.123828,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0576251,-0.0699028,0.484108,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.127375,-0.191367,0.522401,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0516019,0.00667297,0.133656,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0431307,0.00600127,0.140455,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.00920848,0.00609027,0.144704,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.00902115,0.0107478,0.12596,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.00602357,0.000550524,0.167808,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0467509,-0.0322032,0.317519,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0186034,-0.00070435,0.173042,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0412105,0.0105814,0.12204,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.112732,-0.186882,0.540568,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0910988,-0.154864,0.461646,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
-0.0173068,0.00253095,0.159927,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.0312726,-0.0334708,0.311852,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.145945,-0.0411356,0.360601,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.130113,-0.205017,0.541108,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.109063,-0.147652,0.628959,0.00460675,-0.000415022,0.00029369,0.999989,161,-0.00244891,-0.0301231,-0.0132044
-0.0481561,0.00728994,0.140529,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0190215,0.00796422,0.135689,0,0,0,1,46,0,0,0
0.0499044,6.00111e-05,0.164735,0.00391954,0.186893,0.0420555,0.981472,500,-0.0122656,-0.0255964,-0.0460237
0.0193551,0.00844931,0.137307,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0306071,-0.00196144,0.166049,0.00477846,0.18682,0.041994,0.981484,486,-0.0123166,-0.0255714,-0.0462888
-0.00743675,0.00212929,0.166358,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0201129,0.0060201,0.144436,0.00477846,0.18682,0.041994,0.981484,486,-0.0123166,-0.0255714,-0.0462888
0.0371247,0.00826178,0.150997,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.0138085,-0.0145001,0.23306,0.00391954,0.186893,0.0420555,0.981472,500,-0.0122656,-0.0255964,-0.0460237
0.0324199,0.00298305,0.155504,0.00477846,0.18682,0.041994,0.981484,486,-0.0123166,-0.0255714,-0.0462888
-0.127562,-0.106314,0.241553,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.151595,-0.147987,0.378844,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.102169,-0.131922,0.701754,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
0.0334673,0.00289105,0.151457,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0302744,0.0137111,0.114761,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.000361315,0.00519792,0.154774,0.00388402,-0.000988758,0.00178544,0.99999,130,-0.00134195,-0.0356347,-0.0123568
-0.0458734,0.0134452,0.117237,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
0.279836,-0.270186,0.764632,0,0,0,1,46,0,0,0
-0.106349,-0.163965,0.702458,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.097665,-0.144009,0.803188,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
0.286989,-0.195526,0.779737,0.00391954,0.186893,0.0420555,0.981472,500,-0.0122656,-0.0255964,-0.0460237
0.28124,-0.180191,0.760972,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0944319,-0.241342,0.696232,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.129255,-0.140039,0.353345,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.0423587,0.00687049,0.150505,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.0681702,0.00769173,0.13541,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.148586,-0.143837,0.336797,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.113757,-0.107291,0.232171,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.108755,-0.10872,0.303292,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.095332,-0.216411,0.702068,-8.26529e-05,-0.000336967,0.00110625,0.999999,51,0.000476315,-0.0132534,-0.00257826
0.262345,-0.108025,0.608157,0.00517769,0.00256103,0.000297522,0.999983,369,-0.00383382,-0.0323768,-0.01592
-0.104762,-0.163913,0.701851,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.105966,-0.197988,0.697558,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
0.10917,-0.118265,0.704406,0.00516438,0.0129682,0.00265343,0.999899,370,-0.00363619,-0.0322859,-0.0161421
-0.0346301,0.00123085,0.183899,0.00388402,-0.000988758,0.00178544,0.99999,130,-0.00134195,-0.0356347,-0.0123568
-0.0484307,-0.00228481,0.180339,0.00388402,-0.000988758,0.00178544,0.99999,130,-0.00134195,-0.0356347,-0.0123568
